圖幅編號,人孔編號,X坐標,Y坐標,主集水區名稱,行政區,行政里,道路名稱,人孔蓋型式,人孔種類,箱涵屬性,使用狀態,資料狀態,人孔深度,人孔尺寸長度,人孔尺寸寬度,人孔頂標高,人孔頂路面寬,地盤標高
4737,'4737-18',308611.304,2765790.13,木柵山區(二),文山區,萬興里,新光路二段,,覆蓋人孔,無,使用,原圖轉繪,1.44,,,22.513,,22.713
4737,'4737-19',308589.806,2765776.047,木柵山區(二),文山區,萬興里,新光路二段,圓形,正常人孔,無,使用,原圖轉繪,2,0.57,0.57,22.637,,22.637
4335,'4335-09',305238.955,2764844.751,埤腹抽水站系統,文山區,華興里,試院路144巷4弄1號,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,24.07,,24.07
4335,'4335-10',305248.057,2764811.113,埤腹抽水站系統,文山區,華興里,試院路144巷2弄口,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,18.091,,18.091
3943,'3943-03',302254.452,2769718.771,林森抽水站排水系統,中正區,東門里,愛國東路,,覆蓋人孔,無,使用,原圖轉繪,1.5,,,5.78,,5.98
3943,'3943-04',302222.096,2769730.158,林森抽水站排水系統,中正區,東門里,愛國東路,,覆蓋人孔,無,使用,原圖轉繪,1.5,,,5.78,,5.98
3943,'3943-05',302176.161,2769750.65,林森抽水站排水系統,中正區,東門里,愛國東路與中山南路口,方形,鍍鋅格柵,無,使用,原圖轉繪,1.5,1.2,1.2,5.98,,5.98
3943,'3943-10',302166.366,2769740.126,林森抽水站排水系統,中正區,東門里,愛國東路與中山南路口,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.5,1.5,5.802,,5.802
3943,'3943-07',302228.059,2769713.917,林森抽水站排水系統,中正區,東門里,愛國東路與中山南路口,圓形,覆蓋人孔,無,使用,原圖轉繪,2.3,0,0.6,5.856,,6.056
3944,'3944-13',302264.218,2770015.772,林森抽水站排水系統,中正區,東門里,,方形,覆蓋人孔,無,使用,原圖轉繪,2.2,,,4.921,,5.121
4043,'4043-16',303020.936,2769766.298,林森抽水站排水系統,中正區,文祥里,信義路二段19號,,覆蓋人孔,無,使用,原圖轉繪,1.6,,,5.709,,5.909
4043,'4043-17',302926.586,2769816.759,林森抽水站排水系統,中正區,文祥里,,圓形,正常人孔,無,使用,原圖轉繪,1.3,1,1,5.909,,5.909
4043,'4043-231',302975.571,2769755.389,林森抽水站排水系統,大安區,光明里,信義路二段10巷口,,覆蓋人孔,無,使用,原圖轉繪,1.6,,,5.7,,5.9
4043,'4043-24',302968.592,2769759.134,林森抽水站排水系統,大安區,光明里,信義路二段10巷口,圓形,正常人孔,無,使用,原圖轉繪,1.6,1.5,1.5,5.9,,5.9
4043,'4043-241',302964.928,2769761.898,林森抽水站排水系統,大安區,光明里,信義路二段10巷口,,覆蓋人孔,無,使用,原圖轉繪,1.6,,,5.7,,5.9
4043,'4043-27',302738.607,2769762.892,林森抽水站排水系統,中正區,東門里,中正紀念堂內,圓形,正常人孔,無,使用,原圖轉繪,2,1.2,1.2,6.678,,6.678
4043,'4043-30',302743.676,2769773.193,林森抽水站排水系統,中正區,東門里,中正紀念堂內,圓形,正常人孔,無,使用,原圖轉繪,2.4,1.2,1.2,6.669,,6.669
4043,'4043-31',302770.043,2769843.573,林森抽水站排水系統,中正區,東門里,中正紀念堂內,,覆蓋人孔,無,使用,原圖轉繪,2.4,,,6.469,,6.669
4043,'4043-32',302781.858,2769853.066,林森抽水站排水系統,中正區,東門里,信義路一段,,覆蓋人孔,無,使用,原圖轉繪,2.41,,,6.469,,6.669
4043,'4043-37',302641.769,2769497.244,林森抽水站排水系統,中正區,東門里,愛國東路,,正常人孔,無,使用,原圖轉繪,2.7,1.2,1.2,6.776,,6.776
4043,'4043-38',302583.612,2769526.922,林森抽水站排水系統,中正區,東門里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,6.648,,6.648
4043,'4043-39',302527.477,2769555.354,林森抽水站排水系統,中正區,東門里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,6.523,,6.523
4043,'4043-40',302487.172,2769576.466,林森抽水站排水系統,中正區,東門里,愛國東路,,覆蓋人孔,無,使用,原圖轉繪,2.2,,,6.323,,6.523
4043,'4043-41',302442.606,2769599.037,林森抽水站排水系統,中正區,東門里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,6.319,,6.319
4043,'4043-42',302413.791,2769614.793,林森抽水站排水系統,中正區,東門里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,6.283,,6.283
4043,'4043-54',302620.68,2769837.732,林森抽水站排水系統,中正區,東門里,中正紀念堂內,圓形,無法開啟人孔,無,使用,原圖轉繪,2.2,,,6.47,,6.47
4043,'4043-73',302882.482,2769389.62,林森抽水站排水系統,大安區,錦泰里,愛國東路210巷內,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,7.062,,7.062
4043,'4043-74',302890.519,2769430.922,林森抽水站排水系統,大安區,錦泰里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,7.172,,7.172
4043,'4043-76',302890.444,2769437.294,林森抽水站排水系統,大安區,光明里,愛國東路,,覆蓋人孔,無,使用,原圖轉繪,2.5,,,6.972,,7.172
4043,'4043-75',302958.214,2769426.764,林森抽水站排水系統,大安區,光明里,愛國東路,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,7.172,,7.172
4044,'4044-09',302656.863,2769906.249,林森抽水站排水系統,中正區,東門里,中正紀念堂內,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.729,,5.729
4044,'4044-48',303098.197,2770322.046,林森抽水站排水系統,中正區,文北里,銅山街,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,4.385,,4.385
4044,'4044-49',303063.788,2770330.923,林森抽水站排水系統,中正區,文北里,銅山街4-1號,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,4.385,,4.385
4044,'4044-50',303045.461,2770336.424,林森抽水站排水系統,中正區,文北里,徐州路與杭州路一段路口,,覆蓋人孔,無,使用,原圖轉繪,2,,,4.185,,4.385
4045,'4045-35',302860.787,2770998.687,林森抽水站排水系統,中正區,梅花里,北平東路與林森北路口,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,3.719,,3.719
4045,'4045-36',302855.217,2770975.337,林森抽水站排水系統,中正區,梅花里,林森北路,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,3.671,,3.671
4144,'4144-71',303282.797,2770323.314,林森抽水站排水系統,中正區,文北里,泰安街6巷3巷口,,覆蓋人孔,無,使用,原圖轉繪,4.1,,,4.235,,4.435
4144,'4144-77',303338.82,2770166.41,林森抽水站排水系統,中正區,文北里,金山南路一段57號,方形,鍍鋅格柵,無,使用,原圖轉繪,1.5,0.65,0.5,5.067,,5.067
4144,'4144-78',303318.534,2770167.642,林森抽水站排水系統,中正區,文北里,金山南路一段與杭州南路一段77巷口,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,5.002,,5.002
4144,'4144-80',303273.221,2770222.872,林森抽水站排水系統,中正區,文北里,杭州南路一段71巷30號,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,4.453,,4.453
4144,'4144-81',303293.855,2770217.525,林森抽水站排水系統,中正區,文北里,杭州南路一段71巷32號,,覆蓋人孔,無,使用,原圖轉繪,2.2,,,4.253,,4.453
4144,'4144-84',303340.287,2770209.962,林森抽水站排水系統,中正區,文北里,金山南路一段與杭州南路一段71巷口,,覆蓋人孔,無,使用,原圖轉繪,1.173,,,4.253,,4.453
4144,'4144-841',303352.823,2770206.714,林森抽水站排水系統,中正區,文北里,金山南路一段與53巷口,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,4.453,,4.453
4144,'4144-85',303363.984,2770253.753,林森抽水站排水系統,中正區,文北里,金山南路一段43號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,4.667,,4.667
4144,'4144-86',303346.72,2770257.788,林森抽水站排水系統,中正區,文北里,金山南路一段66-1號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,4.582,,4.582
4144,'4144-88',303374.167,2770297.676,林森抽水站排水系統,中正區,文北里,金山南路一段35號,圓形,覆蓋人孔,無,使用,原圖轉繪,2.72,0,0.6,4.376,,4.576
4144,'4144-89',303359.635,2770301.477,林森抽水站排水系統,中正區,文北里,金山南路一段62號,圓形,無法開啟人孔,無,使用,原圖轉繪,2.72,,,4.391,,4.391
4144,'4144-91',303395.199,2770345.143,林森抽水站排水系統,中正區,文北里,金山南路一段21號,,覆蓋人孔,無,使用,原圖轉繪,2.72,,,4.119,,4.319
4144,'4144-92',303374.878,2770350.977,林森抽水站排水系統,中正區,文北里,金山南路一段泰安街1巷口,,覆蓋人孔,無,使用,原圖轉繪,2.72,,,4.119,,4.319
4144,'4144-96',303638.215,2770411.263,林森抽水站排水系統,中正區,幸市里,忠孝東路二段134巷20號,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,4.737,,4.737
4144,'4144-97',303644.536,2770354.123,林森抽水站排水系統,中正區,幸市里,忠孝東路二段134巷55號,圓形,正常人孔,無,使用,原圖轉繪,2.2,1.2,1.2,4.934,,4.934
4144,'4144-99',303645.969,2770344.949,林森抽水站排水系統,中正區,幸市里,濟南路二段58號,,覆蓋人孔,無,使用,原圖轉繪,2.2,,,4.734,,4.934
4145,'4145-35',303441.437,2770508.174,林森抽水站排水系統,中正區,幸市里,金山南路一段與臨沂街10巷口,圓形,正常人孔,無,使用,原圖轉繪,2,1.2,1.2,4.432,,4.432
4145,'4145-39',303463.852,2770601.122,林森抽水站排水系統,中正區,幸市里,金山南路一段與臨沂街6巷口,,覆蓋人孔,無,使用,原圖轉繪,3.05,,,4.368,,4.568
4145,'4145-F8',303415.607,2770515.797,林森抽水站排水系統,中正區,幸福里,金山南路一段與30巷口,,虛人孔,無,使用,原圖轉繪,2,,,4.432,,4.432
4043,'4043-01',303129.244,2769891.881,新生抽水站排水系統,中正區,文祥里,杭州南路一段131巷29號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,5.672,,5.672
4043,'4043-03',303177.297,2769830.294,新生抽水站排水系統,中正區,文祥里,杭州南路一段143巷33號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.81,,5.81
4043,'4043-04',303188.775,2769876.599,新生抽水站排水系統,中正區,文祥里,杭州南路一段131巷35號,,覆蓋人孔,無,使用,實測,2.3,,,5.472,,5.672
4043,'4043-61',303064.825,2769413.146,新生抽水站排水系統,大安區,光明里,愛國東路35號,,覆蓋人孔,無,使用,原圖轉繪,2.54,,,7.413,,7.613
4043,'4043-62',303101.585,2769404.117,新生抽水站排水系統,大安區,光明里,愛國東路35-1號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,7.505,,7.505
4043,'4043-63',303159.272,2769411.029,新生抽水站排水系統,大安區,光明里,金山南路二段與愛國東路路口,圓形,正常人孔,無,使用,原圖轉繪,1.5,1,1,6.717,,6.717
4043,'4043-65',303155.42,2769395.911,新生抽水站排水系統,大安區,光明里,金山南路二段與愛國東路路口,圓形,無法開啟人孔,無,使用,原圖轉繪,1.5,,,6.968,,6.968
4043,'4043-68',303167.265,2769403.549,新生抽水站排水系統,大安區,永康里,金山南路二段與愛國東路路口,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,6.717,,6.717
4043,'4043-F2',303157.461,2769403.92,新生抽水站排水系統,大安區,光明里,金山南路二段與愛國東路路口,,虛人孔,無,使用,原圖轉繪,2.3,0,0.6,7.29,,7.29
4044,'4044-69',303061.439,2769907.977,新生抽水站排水系統,中正區,文祥里,杭州南路一段131巷15號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.857,,5.857
4044,'4044-71',303082.306,2769960.85,新生抽水站排水系統,中正區,文祥里,杭州南路一段111巷9-1號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.842,,5.842
4044,'4044-72',303099.209,2769953.559,新生抽水站排水系統,中正區,文祥里,杭州南路一段111巷26號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.884,,5.884
4044,'4044-73',303125.075,2769942.512,新生抽水站排水系統,中正區,文祥里,杭州南路一段111巷30號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.906,,5.906
4044,'4044-74',303148.107,2769926.11,新生抽水站排水系統,中正區,文祥里,杭州南路一段111巷34號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.876,,5.876
4044,'4044-75',303173.573,2769908.631,新生抽水站排水系統,中正區,文祥里,杭州南路一段111巷36號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,5.82,,5.82
4044,'4044-77',303027.829,2770025.876,新生抽水站排水系統,中正區,文祥里,杭州南路一段105巷3號,,覆蓋人孔,無,使用,原圖轉繪,2.5,,,5.224,,5.424
4044,'4044-78',303069.402,2770015.081,新生抽水站排水系統,中正區,文祥里,杭州南路一段105巷9號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,5.424,,5.424
4044,'4044-79',303108.892,2770004.281,新生抽水站排水系統,中正區,文祥里,杭州南路一段105巷3-1號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,5.626,,5.626
4044,'4044-791',303111.439,2770008.05,新生抽水站排水系統,中正區,文祥里,杭州南路105巷10-7號,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,5.626,,5.626
4044,'4044-80',303160.242,2769991.642,新生抽水站排水系統,中正區,文祥里,杭州南路一段105巷14號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,5.645,,5.645
4140,'4140-14',303871.091,2767917.923,新生抽水站排水系統,大安區,學府里,新生南路三段與台大蒲葵道口,,覆蓋人孔,無,使用,原圖轉繪,2,,,8.589,,8.789
4140,'4140-15',303877.442,2767950.207,新生抽水站排水系統,大安區,學府里,新生南路三段台大新月台,圓形,正常人孔,無,使用,原圖轉繪,2,1,1,8.789,,8.789
4140,'4140-16',303847.748,2767959.229,新生抽水站排水系統,大安區,大學里,新生南路三段84-4號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1.2,1.2,8.803,,8.803
4141,'4141-07',303588.703,2768118.02,新生抽水站排水系統,大安區,大學里,羅斯福路三段269巷31號,圓形,正常人孔,無,使用,原圖轉繪,2.5,1.2,1.2,8.815,,8.815
4141,'4141-10',303804.944,2768284.327,新生抽水站排水系統,大安區,大學里,溫州街47號,圓形,正常人孔,無,使用,實測,3,1.2,1.2,9.222,,9.222
4141,'4141-11',303801.261,2768251.352,新生抽水站排水系統,大安區,大學里,溫州街48巷口,圓形,正常人孔,無,使用,原圖轉繪,3,1.2,1.2,9.224,,9.224
4142,'4142-40',303974.209,2769037.294,新生抽水站排水系統,大安區,龍門里,大安森林公園內,,覆蓋人孔,無,使用,原圖轉繪,2.1,,,6.764,,6.964
4142,'4142-41',303989.849,2769079.101,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,6.945,,6.945
4142,'4142-42',303960.455,2769068.357,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,6.964,,6.964
4142,'4142-43',303945.929,2769065.177,新生抽水站排水系統,大安區,龍門里,新生南路二段,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.922,,5.922
4142,'4142-53',303867.259,2769160.637,新生抽水站排水系統,大安區,龍安里,新生南路二段36號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,6.447,,6.447
4142,'4142-56',303887.454,2769298.72,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.835,,5.835
4142,'4142-57',303901.037,2769251.942,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,6.017,,6.017
4142,'4142-58',303909.776,2769220.815,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.934,,5.934
4142,'4142-59',303920.801,2769185.315,新生抽水站排水系統,大安區,龍門里,大安森林公園內,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.953,,5.953
4142,'4142-60',303907.111,2769180.589,新生抽水站排水系統,大安區,龍門里,新生南路二段,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.92,,5.92
4142,'4142-70',303902.933,2768902.782,新生抽水站排水系統,大安區,龍安里,和平翁路一段199巷10號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,7.035,,7.035
4142,'4142-71',303906.093,2768871.856,新生抽水站排水系統,大安區,龍安里,和平東路一段199巷6號,,覆蓋人孔,無,使用,原圖轉繪,2.1,,,6.835,,7.035
4142,'4142-72',303908.708,2768832.54,新生抽水站排水系統,大安區,龍安里,和平東路一段199巷2號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,7.035,,7.035
4142,'4142-73',303911.02,2768799.171,新生抽水站排水系統,大安區,龍安里,和平東路一段199巷口,,覆蓋人孔,無,使用,原圖轉繪,2.1,,,6.835,,7.035
4142,'4142-90',303294.579,2768943.408,新生抽水站排水系統,大安區,錦安里,金山南路二段215巷口,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,7.617,,7.617
4142,'4142-92',303446.581,2769025.761,新生抽水站排水系統,大安區,錦安里,潮州街168號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,7.442,,7.442
4142,'4142-93',303391.845,2769034.766,新生抽水站排水系統,大安區,錦安里,潮州街156號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,7.381,,7.381
4144,'4144-01',303905.185,2769937.675,新生抽水站排水系統,大安區,民炤里,仁愛路三段20巷8號,圓形,正常人孔,無,使用,原圖轉繪,2.3,1,1,5.749,,5.749
4144,'4144-02',303877.412,2769940.648,新生抽水站排水系統,大安區,民炤里,新生南路一段139巷12號,圓形,正常人孔,無,使用,原圖轉繪,2.1,1,1,5.778,,5.778
